movieId,title,Genre_Thriller,Genre_Sci-Fi,Genre_Mystery,Genre_Documentary,Genre_Western,Genre_Comedy,Genre_Adventure,Genre_Film-Noir,Genre_Action,Genre_Horror,Genre_Fantasy,Genre_Drama,Genre_Musical,Genre_Crime,Genre_War,Genre_Romance,Genre_Animation,Genre_Children's,year,rating,audience,runtime,imdbId,cleaned_mov_id
8531,White Chicks (2004),False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,2004.0,5.7,'PG-13',109.0,381707.0,9413.0
8532,"Door in the Floor, The (2004)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,6.6,'R',111.0,348593.0,2492.0
8533,"Notebook, The (2004)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2004.0,7.8,'PG-13',123.0,332280.0,6188.0
8534,Two Brothers (Deux frères) (2004),False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2004.0,7.0,'PG',109.0,338512.0,9001.0
8535,De-Lovely (2004),False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2004.0,6.6,'PG-13',125.0,352277.0,2223.0
8542,"Day at the Races, A (1937)",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1937.0,7.5,'Passed',111.0,28772.0,2204.0
8571,Bob & Carol & Ted & Alice (1969),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1969.0,6.7,'R',105.0,64100.0,1230.0
8574,"Claymation Christmas Celebration, A (1987)",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1987.0,8.1,'Unrated',24.0,272045.0,1825.0
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2000.0,6.7,'R',90.0,243135.0,3746.0
8577,Comandante (2003),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003.0,6.9,'Unrated',99.0,342213.0,1899.0
8578,Undead (2003),False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,2003.0,5.4,'R',97.0,339840.0,9044.0
8580,Into the Woods (1991),False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,1991.0,8.7,'Unrated',151.0,99851.0,4409.0
8581,Pirates of Silicon Valley (1999),False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,7.2,'Unrated',95.0,168122.0,6641.0
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1992.0,8.1,'Unrated',167.0,104810.0,5446.0
8587,Mayor of the Sunset Strip (2003),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003.0,7.0,'R',94.0,230512.0,5528.0
8588,Killing Me Softly (2002),True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2002.0,5.4,'Unrated',100.0,250468.0,4755.0
8591,"Philadelphia Experiment, The (1984)",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1984.0,6.1,'PG',102.0,87910.0,6601.0
8593,Juice (1992),True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1992.0,7.0,'R',95.0,104573.0,4638.0
8596,Revenge of the Pink Panther (1978),False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1978.0,6.6,'PG',99.0,78163.0,7117.0
8600,Angels with Dirty Faces (1938),True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1938.0,7.9,'Passed',97.0,29870.0,502.0
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1933.0,7.2,'Unrated',44.0,24803.0,9692.0
8604,Taxi (1998),False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1998.0,7.0,'Unrated',86.0,152930.0,8323.0
8605,Taxi 3 (2003),False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2003.0,5.8,'Unrated',84.0,295721.0,8326.0
8607,Tokyo Godfathers (2003),False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2003.0,7.8,'PG-13',92.0,388473.0,8803.0
8609,Our Hospitality (1923),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1923.0,7.8,'Passed',65.0,14341.0,6380.0
8610,All of Me (1984),False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1984.0,6.6,'PG',93.0,86873.0,354.0
8611,"Farmer's Daughter, The (1947)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1947.0,7.2,'Unrated',97.0,39370.0,2942.0
8614,Overboard (1987),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1987.0,6.9,'PG',112.0,93693.0,6407.0
8617,Butterfield 8 (1960),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1960.0,6.3,'Unrated',109.0,53622.0,1485.0
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1962.0,8.0,'Unrated',95.0,56732.0,2859.0
8622,Fahrenheit 9/11 (2004),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004.0,7.5,'R',122.0,361596.0,2893.0
8623,Roxanne (1987),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1987.0,6.6,'PG',107.0,93886.0,7266.0
8626,Dr. Terror's House of Horrors (1965),False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1965.0,6.6,'Unrated',98.0,59125.0,2533.0
8632,Secret Society (2002),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,5.3,'PG',98.0,217788.0,7475.0
8633,"Last Starfighter, The (1984)",False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,1984.0,6.7,'PG',101.0,87597.0,4945.0
8636,Spider-Man 2 (2004),False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2004.0,7.4,'PG-13',127.0,316654.0,7922.0
8638,Before Sunset (2004),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2004.0,8.1,'R',80.0,381681.0,929.0
8640,King Arthur (2004),False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,2004.0,6.3,'PG-13',126.0,349683.0,4765.0
8641,Anchorman: The Legend of Ron Burgundy (2004),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2004.0,7.1,'PG-13',94.0,357413.0,476.0
8643,"Cinderella Story, A (2004)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2004.0,5.9,'PG',95.0,356470.0,1781.0
8644,"I, Robot (2004)",True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2004.0,7.1,'PG-13',115.0,343818.0,4218.0
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2004.0,7.5,'R',101.0,390221.0,5458.0
8650,Long Day's Journey Into Night (1962),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1962.0,7.5,'Unrated',174.0,56196.0,5178.0
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1988.0,8.0,'Unrated',84.0,95468.0,7641.0
8665,"Bourne Supremacy, The (2004)",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2004.0,7.7,'PG-13',108.0,372183.0,1294.0
8666,Catwoman (2004),False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,2004.0,3.4,'PG-13',104.0,327554.0,1634.0
8667,A Home at the End of the World (2004),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2004.0,6.6,'R',97.0,359423.0,160.0
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1933.0,7.9,'Unrated',122.0,23563.0,8371.0
8677,Flash Gordon Conquers the Universe (1940),False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1940.0,6.7,'Approved',220.0,32475.0,3079.0
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1956.0,8.3,'Unrated',101.0,49902.0,5383.0
8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1955.0,7.2,'G',90.0,47216.0,5682.0
8690,Slaughterhouse-Five (1972),False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1972.0,6.8,'R',104.0,69280.0,7749.0
8695,"Bachelor and the Bobby-Soxer, The (1947)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1947.0,7.2,'Approved',95.0,39169.0,740.0
8711,Mr. Blandings Builds His Dream House (1948),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1948.0,7.2,'Approved',94.0,40613.0,5837.0
8712,My Favorite Wife (1940),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1940.0,7.3,'Passed',88.0,29284.0,5944.0
8713,"New Adventures of Pippi Longstocking, The (1988)",False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1988.0,5.8,'G',100.0,93744.0,6058.0
8714,Night and Day (1946),False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1946.0,6.1,'Approved',128.0,38776.0,6094.0
8718,"Snake Pit, The (1948)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1948.0,7.6,'Approved',108.0,40806.0,7788.0
8720,"Super, The (1991)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1991.0,5.6,'R',95.0,103007.0,8176.0
8724,"Leopard, The (Gattopardo, Il) (1963)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1963.0,8.0,'PG',186.0,57091.0,5013.0
8727,"Day of the Locust, The (1975)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1975.0,6.9,'R',144.0,72848.0,2211.0
8730,To End All Wars (2001),False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,2001.0,7.0,'R',117.0,243609.0,8789.0
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,1961.0,7.4,'Unrated',84.0,55572.0,9550.0
8743,Biggles (1986),False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1986.0,5.6,'PG',108.0,90729.0,1066.0
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1963.0,7.2,'Unrated',119.0,57171.0,9635.0
8753,Unprecedented: The 2000 Presidential Election (2002),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2002.0,7.8,'Unrated',50.0,346091.0,9093.0
8754,"Prime of Miss Jean Brodie, The (1969)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1969.0,7.6,'M/PG',116.0,64840.0,6798.0
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1999.0,8.2,'PG-13',246.0,173772.0,5978.0
8765,This Gun for Hire (1942),True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1942.0,7.4,'Passed',81.0,35432.0,
8771,Sherlock Holmes: Terror by Night (1946),True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1946.0,6.8,'Approved',60.0,39017.0,7615.0
8772,"Spy Who Came in from the Cold, The (1965)",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1965.0,7.6,'Approved',112.0,59749.0,7954.0
8773,Sherlock Holmes and the Secret Weapon (1942),True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1942.0,6.5,'Approved',68.0,35317.0,7612.0
8774,Sherlock Holmes: The Woman in Green (1945),False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1945.0,6.6,'Approved',68.0,38259.0,7616.0
8778,Sherlock Holmes: Dressed to Kill (1946),False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1946.0,6.8,'Passed',76.0,38494.0,7614.0
8781,"Manchurian Candidate, The (2004)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004.0,6.6,'R',129.0,368008.0,5430.0
8782,Thunderbirds (2004),False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,2004.0,4.3,'PG',95.0,167456.0,8741.0
8783,"Village, The (2004)",True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,6.6,'PG-13',108.0,368447.0,9184.0
8784,Garden State (2004),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,2004.0,7.4,'R',102.0,333766.0,3339.0
8795,Musa the Warrior (Musa) (2001),False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,2001.0,7.2,'R',158.0,275083.0,5905.0
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1966.0,6.8,'Approved',99.0,60438.0,3299.0
8798,Collateral (2004),True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,2004.0,7.5,'R',120.0,369339.0,1882.0
8799,Little Black Book (2004),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2004.0,5.3,'PG-13',107.0,361841.0,5112.0
8800,Code 46 (2003),False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2003.0,6.1,'R',93.0,345061.0,1869.0
8804,"Story of Women (Affaire de femmes, Une) (1988)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1988.0,7.5,'TV-14',108.0,96336.0,8084.0
8807,Harold and Kumar Go to White Castle (2004),False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2004.0,7.1,'R',88.0,366551.0,3781.0
8808,"Princess Diaries 2: Royal Engagement, The (2004)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2004.0,5.8,'G',113.0,368933.0,6810.0
8809,Danny Deckchair (2003),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2003.0,6.7,'PG-13',100.0,337960.0,2148.0
8810,AVP: Alien vs. Predator (2004),True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2004.0,5.6,'PG-13',101.0,370263.0,181.0
8813,We Don't Live Here Anymore (2004),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,6.3,'R',101.0,361309.0,9313.0
8814,Without a Paddle (2004),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2004.0,5.8,'PG-13',95.0,364751.0,9533.0
8815,Exorcist: The Beginning (2004),True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2004.0,5.1,'R',114.0,204313.0,2849.0
8827,"Bill Cosby, Himself (1983)",False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1983.0,8.1,'PG',105.0,83652.0,1076.0
8830,Anacondas: The Hunt for the Blood Orchid (2004),True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2004.0,4.7,'PG-13',97.0,366174.0,468.0
8831,Suspect Zero (2004),True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2004.0,5.8,'R',99.0,324127.0,8202.0
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,2003.0,6.3,'R',120.0,374330.0,9278.0
8833,Vanity Fair (2004),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2004.0,6.2,'PG-13',141.0,241025.0,9147.0
8835,Paparazzi (2004),True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,5.7,'PG-13',84.0,338325.0,6445.0
8836,Wicker Park (2004),True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2004.0,7.0,'PG-13',114.0,324554.0,9455.0
8838,Alice Doesn't Live Here Anymore (1974),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1974.0,7.3,'PG',112.0,71115.0,322.0
8840,Who's That Knocking at My Door? (1967),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1967.0,6.6,'R',90.0,63803.0,9441.0
8844,Camera Buff (Amator) (1979),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1979.0,7.8,'Unrated',112.0,78763.0,1521.0
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1953.0,7.9,'Unrated',104.0,46521.0,9202.0
8860,Cellular (2004),True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,2004.0,6.5,'PG-13',94.0,337921.0,1645.0
8861,Resident Evil: Apocalypse (2004),True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2004.0,6.1,'R',94.0,318627.0,7082.0
8864,Mr. 3000 (2004),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,5.6,'PG-13',104.0,339412.0,5834.0
8865,Sky Captain and the World of Tomorrow (2004),False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2004.0,6.1,'PG',106.0,346156.0,7738.0
8866,Wimbledon (2004),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2004.0,6.3,'PG-13',98.0,360201.0,9487.0
8869,First Daughter (2004),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2004.0,5.0,'PG',106.0,361620.0,3052.0
8870,"Forgotten, The (2004)",True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,5.8,'PG-13',91.0,356618.0,3155.0
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2004.0,7.8,'R',126.0,318462.0,5822.0
8874,Shaun of the Dead (2004),False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2004.0,7.9,'R',99.0,365748.0,7591.0
8875,"Come Back, Little Sheba (1952)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1952.0,7.5,'Approved',99.0,44509.0,1900.0
8879,Murder on the Orient Express (1974),True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1974.0,7.3,'PG',128.0,71877.0,5900.0
8880,Mask (1985),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1985.0,7.2,'PG-13',120.0,89560.0,5486.0
8894,Orca: The Killer Whale (1977),True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,1977.0,5.7,'PG',92.0,76504.0,6351.0
8905,1492: Conquest of Paradise (1992),False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1992.0,6.4,'PG-13',154.0,103594.0,50.0
8906,Cannibal Holocaust (1980),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1980.0,5.8,'Unrated',95.0,78935.0,1542.0
8907,Shark Tale (2004),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2004.0,6.0,'PG',90.0,307453.0,7584.0
8908,Ladder 49 (2004),True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2004.0,6.5,'PG-13',115.0,349710.0,4868.0
8910,I Heart Huckabees (2004),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2004.0,6.6,'R',107.0,356721.0,4173.0
8911,Raise Your Voice (2004),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2004.0,5.8,'PG',103.0,361696.0,6951.0
8912,Taxi (2004),False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2004.0,4.5,'PG-13',97.0,316732.0,8324.0
8914,Primer (2004),False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,6.8,'PG-13',77.0,390384.0,6799.0
8915,Stage Beauty (2004),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,7.1,'R',106.0,368658.0,7962.0
8916,Shall We Dance? (2004),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2004.0,6.2,'PG-13',106.0,358135.0,7567.0
8917,Team America: World Police (2004),False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,2004.0,7.2,'R',98.0,372588.0,8334.0
8918,Eulogy (2004),False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2004.0,6.5,'R',91.0,349416.0,2794.0
8919,P.S. (2004),False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,2004.0,6.1,'R',97.0,380609.0,6414.0
8920,"Country Girl, The (1954)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1954.0,7.3,'Unrated',104.0,46874.0,1993.0
8921,"Rose Tattoo, The (1955)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1955.0,6.9,'Unrated',117.0,48563.0,7258.0
8928,"Fearless Vampire Killers, The (1967)",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1967.0,7.1,'Unrated',91.0,61655.0,2979.0
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1986.0,7.2,'R',101.0,90985.0,2299.0
8934,Bebe's Kids (1992),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1992.0,5.8,'PG-13',72.0,103783.0,910.0
8937,Friday Night Lights (2004),False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2004.0,7.2,'PG-13',118.0,390022.0,3228.0
8938,Tarnation (2003),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003.0,7.1,'Unrated',88.0,390538.0,8318.0
8939,"Final Cut, The (2004)",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004.0,6.1,'PG-13',95.0,364343.0,3021.0
8943,Being Julia (2004),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,7.0,'R',104.0,340012.0,947.0
8946,Surviving Christmas (2004),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2004.0,5.4,'PG-13',91.0,252028.0,8199.0
8947,"Grudge, The (2004)",True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2004.0,5.9,'PG-13',91.0,391198.0,3660.0
8948,Alfie (2004),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,2004.0,6.2,'R',103.0,375173.0,312.0
8949,Sideways (2004),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,2004.0,7.5,'R',127.0,375063.0,7672.0
8950,The Machinist (2004),True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,7.7,'R',101.0,361862.0,8542.0
8951,Vera Drake (2004),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,7.7,'R',125.0,383694.0,9157.0
8952,Falling Angels (2003),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2003.0,6.7,'Unrated',109.0,365183.0,2904.0
8954,Lightning in a Bottle (2004),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004.0,7.7,'PG-13',103.0,396705.0,5080.0
8955,Undertow (2004),True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2004.0,6.5,'R',108.0,360130.0,9058.0
8957,Saw (2004),True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2004.0,7.6,'R',103.0,387564.0,7396.0
8958,Ray (2004),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,7.7,'PG-13',152.0,350258.0,6983.0
8959,Birth (2004),False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,6.2,'R',100.0,337876.0,1097.0
8961,"Incredibles, The (2004)",False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,2004.0,8.1,'PG',115.0,317705.0,4334.0
8964,Callas Forever (2002),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2002.0,6.4,'PG-13',111.0,274407.0,1518.0
8965,"Polar Express, The (2004)",False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2004.0,6.6,'G',100.0,338348.0,6702.0
8966,Kinsey (2004),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,7.1,'R',118.0,362269.0,4796.0
8967,Seed of Chucky (Child's Play 5) (2004),False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2004.0,4.9,'R',87.0,387575.0,7490.0
8968,After the Sunset (2004),True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,2004.0,6.3,'PG-13',97.0,367479.0,268.0
8969,Bridget Jones: The Edge of Reason (2004),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,2004.0,6.0,'R',108.0,317198.0,1378.0
8970,Finding Neverland (2004),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,7.7,'PG',106.0,308644.0,3034.0
8972,National Treasure (2004),True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,2004.0,6.9,'PG',131.0,368891.0,6016.0
8973,Bad Education (La mala educación) (2004),True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2004.0,7.4,'NC-17',106.0,275491.0,758.0
8974,"SpongeBob SquarePants Movie, The (2004)",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,2004.0,7.1,'PG',87.0,345950.0,7939.0
8977,Alexander (2004),False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,2004.0,5.6,'R',175.0,346491.0,309.0
8978,Christmas with the Kranks (2004),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2004.0,5.4,'PG',99.0,388419.0,1762.0
8979,Guerrilla: The Taking of Patty Hearst (2004),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005.0,7.3,'Unrated',89.0,390299.0,3670.0
8981,Closer (2004),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2004.0,7.2,'R',104.0,376541.0,1844.0
8982,I Am David (2003),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2003.0,7.1,'PG',90.0,327919.0,4158.0
8983,House of Flying Daggers (Shi mian mai fu) (2004),False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,2004.0,7.5,'PG-13',119.0,385004.0,4071.0
8984,Ocean's Twelve (2004),True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,2004.0,6.5,'PG-13',125.0,349903.0,6239.0
8985,Blade: Trinity (2004),True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,2004.0,5.8,'R',113.0,359013.0,1148.0
